CHR/ IB Item ID,Customer Name,Site Name,Customer location (Country),Project/ BAU,FEB Reference,Task Received Date,month,Task Accept Date,Request place date,Task close date,Date of Install,INSTALL TIME,CHR Value,Curr.,Converted to USD,Duration Hour,Additional hrs,quote received,Neeco- Basic,Neeco - addi,SGS-Basic,SGS - addi,NSC- Basic,Travel/cable /nuts,NSC - addi,Supplier,Basic Hrs,Additional hrs ,Curr. ,Basic saving,Cost optimization,Additional hrs  ,Final Charges,FE received Date- Vendor,FE details shared - Requestor,FE Name,FE Contact No.,Task Regarding,Requestor name,PO NO,Remarks,IN TIME,OUT TIME,closed,Quote ETA,"Request received, validated - Accepted/Rejected",Order placing to vendors,Expected ETA from vendor,Provide ETA & FE details to internal team,Closer Measurement,Task Acceptance,FE closure,quote received date,SVR Received date,PO Created date,CLOSURE STATUS
CHR001001154,Deutsche Telekom,Deutsche Telekom - Singapore,Singapore,BAU,FEB2344903418,01/07/2024,Jan-2024,01/09/2024,01/09/2024,01/13/2024,01/12/2024,10:00,768.45,USD,768.45,9.3,2.8,01/09/2024,461.07,84.0,0.0,0.0,0.0,75.61,0.0,Neeco,9.3,2.8,USD,39.42,39.42,2.8,729.03,01/09/2024,01/10/2024,Ivan Petrov,+97 359 3603,FE detail Received,Anandhy,4572061007,,10:00,19:00,01/13/2024,4,MET,MET,MET,MET,MET,MET,Not Met,01/09/2024,01/13/2024,01/09/2024,TASK CLOSE
CHR001001155,SGS S.A.,SGS S.A. - Australia,Australia,BAU,FEB1322289026,11/29/2024,Nov-2024,12/01/2024,12/01/2024,12/15/2024,12/11/2024,15:45,759.91,USD,759.91,7.0,2.4,12/01/2024,455.95,72.0,0.0,0.0,0.0,41.42,0.0,Neeco,7.0,2.4,USD,76.06,76.06,2.4,683.85,12/01/2024,12/02/2024,Ivan Petrov,+44 282 5785,FE detail Received,Deepa,4592361822,,15:45,22:45,12/15/2024,1,MET,Not Met,MET,Not Met,MET,Not Met,Not Met,12/01/2024,12/15/2024,12/01/2024,CANCELLED
CHR001001156,Huawei,Huawei - Germany,Germany,BAU,FEB8919933498,12/31/2024,Dec-2024,01/01/2025,01/01/2025,01/06/2025,01/04/2025,18:15,455.03,USD,455.03,8.8,2.6,01/01/2025,273.02,78.0,0.0,0.0,0.0,62.67,0.0,Neeco,8.8,2.6,USD,79.6,79.6,2.6,375.43,01/01/2025,01/02/2025,Maria Santos,+97 826 4832,FE detail Received,Priya,4573941612,,18:15,23:15,01/06/2025,3,MET,MET,MET,Not Met,MET,MET,MET,01/01/2025,01/06/2025,01/01/2025,TASK CLOSE
CHR001001157,SGS S.A.,SGS S.A. - Australia,Australia,BAU,FEB9220936391,07/14/2024,Jul-2024,07/16/2024,07/16/2024,07/25/2024,07/20/2024,12:15,437.83,USD,437.83,4.5,0.8,07/16/2024,0.0,0.0,262.7,24.0,0.0,64.13,0.0,SGS,4.5,0.8,USD,187.79,187.79,0.8,250.04,07/16/2024,07/17/2024,Anna Kowalski,+30 180 9537,FE detail Received,Priya,4580810494,,12:15,16:15,07/25/2024,3,MET,MET,MET,MET,MET,MET,MET,07/16/2024,07/25/2024,07/16/2024,CANCELLED
CHR001001158,Hilton Hotels,Hilton Hotels - Indonesia,Indonesia,Project,FEB7727389287,11/29/2024,Nov-2024,11/29/2024,11/29/2024,12/06/2024,12/05/2024,13:00,539.92,USD,539.92,9.1,3.9,11/29/2024,0.0,0.0,0.0,0.0,323.95,56.1,117.0,NSC,9.1,3.9,USD,24.78,24.78,3.9,515.14,11/29/2024,11/30/2024,Rania Mostafa,+79 726 7545,FE detail Received,Anandhy,4546506859,,13:00,22:00,12/06/2024,4,MET,MET,Not Met,MET,Not Met,MET,Not Met,11/29/2024,12/06/2024,11/29/2024,OPEN TASK
CHR001001159,Vodafone Italia,Vodafone Italia - Singapore,Singapore,BAU,FEB4541062012,06/15/2024,Jun-2024,06/17/2024,06/17/2024,06/23/2024,06/23/2024,13:00,465.73,USD,465.73,4.4,0.8,06/17/2024,0.0,0.0,279.44,24.0,0.0,59.56,0.0,SGS,4.4,0.8,USD,137.4,137.4,0.8,328.33,06/17/2024,06/18/2024,Raj Kumar,+96 435 2102,FE detail Received,Sonali,4539479509,,13:00,17:00,06/23/2024,1,MET,MET,MET,MET,MET,MET,MET,06/17/2024,06/23/2024,06/17/2024,OPEN TASK
CHR001001160,Huawei,Huawei - Germany,Germany,Project,FEB5573648456,07/29/2024,Jul-2024,07/30/2024,07/30/2024,08/06/2024,08/04/2024,13:00,1102.39,USD,1102.39,7.1,2.9,07/30/2024,0.0,0.0,0.0,0.0,661.43,26.61,87.0,NSC,7.1,2.9,USD,0.49,0.49,2.9,1101.9,07/30/2024,07/31/2024,Sarah Johnson,+19 244 4887,FE detail Received,Sonali,4518026540,,13:00,20:00,08/06/2024,4,Not Met,MET,MET,Not Met,Not Met,Not Met,MET,07/30/2024,08/06/2024,07/30/2024,OPEN TASK
CHR001001161,SGS S.A.,SGS S.A. - Indonesia,Indonesia,Project,FEB4768086231,11/20/2024,Nov-2024,11/22/2024,11/22/2024,11/25/2024,11/24/2024,12:45,566.05,USD,566.05,4.1,0.4,11/22/2024,0.0,0.0,339.63,12.0,0.0,76.8,0.0,SGS,4.1,0.4,USD,84.51,84.51,0.4,481.54,11/22/2024,11/23/2024,Raj Kumar,+16 172 3641,FE detail Received,Supriya,4542570341,,12:45,16:45,11/25/2024,5,MET,Not Met,MET,Not Met,MET,Not Met,MET,11/22/2024,11/25/2024,11/22/2024,TASK CLOSE
CHR001001162,Huawei,Huawei - India,India,BAU,FEB4440983926,04/15/2024,Apr-2024,04/15/2024,04/15/2024,04/17/2024,04/17/2024,12:00,348.59,USD,348.59,6.0,0.5,04/15/2024,0.0,0.0,209.15,15.0,0.0,27.04,0.0,SGS,6.0,0.5,USD,195.66,195.66,0.5,152.93,04/15/2024,04/16/2024,Ronald Yau,+54 404 9964,FE detail Received,Sonali,4596001022,,12:00,18:00,04/17/2024,1,MET,Not Met,MET,MET,MET,MET,MET,04/15/2024,04/17/2024,04/15/2024,TASK CLOSE
CHR001001163,Vodafone Italia,Vodafone Italia - India,India,Project,FEB7760030844,10/05/2024,Oct-2024,10/05/2024,10/05/2024,10/13/2024,10/13/2024,10:00,569.06,USD,569.06,4.8,1.5,10/05/2024,341.44,45.0,0.0,0.0,0.0,70.33,0.0,Neeco,4.8,1.5,USD,70.59,70.59,1.5,498.47,10/05/2024,10/06/2024,Maria Santos,+2 314 3103,FE detail Received,Renuka,4537594961,,10:00,14:00,10/13/2024,2,MET,MET,MET,Not Met,MET,MET,MET,10/05/2024,10/13/2024,10/05/2024,TASK CLOSE
CHR001001164,Hilton Hotels,Hilton Hotels - Indonesia,Indonesia,Project,FEB2303357117,01/23/2024,Jan-2024,01/24/2024,01/24/2024,01/30/2024,01/30/2024,13:30,517.69,USD,517.69,9.2,2.6,01/24/2024,310.61,78.0,0.0,0.0,0.0,13.31,0.0,Neeco,9.2,2.6,USD,29.76,29.76,2.6,487.93,01/24/2024,01/25/2024,Amir Khan,+61 878 3404,FE detail Received,Rahul,4591396877,,13:30,22:30,01/30/2024,2,MET,MET,MET,Not Met,Not Met,MET,MET,01/24/2024,01/30/2024,01/24/2024,TASK CLOSE
CHR001001165,Hilton Hotels,Hilton Hotels - Indonesia,Indonesia,Project,FEB1273021053,09/07/2024,Sep-2024,09/08/2024,09/08/2024,09/15/2024,09/10/2024,15:45,1123.86,USD,1123.86,11.2,5.1,09/08/2024,0.0,0.0,0.0,0.0,674.32,45.01,153.0,NSC,11.2,5.1,USD,42.45,42.45,5.1,1081.41,09/08/2024,09/09/2024,Nadia Benali,+60 772 2252,FE detail Received,Anandhy,4528599535,,15:45,23:45,09/15/2024,5,MET,MET,MET,MET,Not Met,Not Met,Not Met,09/08/2024,09/15/2024,09/08/2024,OPEN TASK
CHR001001166,Deutsche Telekom,Deutsche Telekom - Germany,Germany,Project,FEB3944590867,09/16/2024,Sep-2024,09/17/2024,09/17/2024,09/21/2024,09/21/2024,15:15,677.04,USD,677.04,8.7,2.5,09/17/2024,0.0,0.0,0.0,0.0,406.22,44.9,75.0,NSC,8.7,2.5,USD,4.22,4.22,2.5,672.82,09/17/2024,09/18/2024,Mohammed Al-Farsi,+75 773 7598,FE detail Received,Deepa,4541835453,,15:15,23:15,09/21/2024,1,MET,MET,MET,Not Met,Not Met,MET,Not Met,09/17/2024,09/21/2024,09/17/2024,OPEN TASK
CHR001001167,Huawei,Huawei - UAE,UAE,Project,FEB9938471998,04/08/2024,Apr-2024,04/10/2024,04/10/2024,04/16/2024,04/12/2024,11:15,556.52,USD,556.52,7.8,1.5,04/10/2024,333.91,45.0,0.0,0.0,0.0,49.45,0.0,Neeco,7.8,1.5,USD,35.3,35.3,1.5,521.22,04/10/2024,04/11/2024,Ali Hassan,+33 131 7726,FE detail Received,Anandhy,4569331793,,11:15,18:15,04/16/2024,3,Not Met,Not Met,MET,Not Met,MET,MET,MET,04/10/2024,04/16/2024,04/10/2024,TASK CLOSE
CHR001001168,Airtel Africa,Airtel Africa - Kenya,Kenya,BAU,FEB7069560692,04/10/2024,Apr-2024,04/11/2024,04/11/2024,04/25/2024,04/20/2024,12:30,1126.73,USD,1126.73,8.8,2.2,04/11/2024,0.0,0.0,0.0,0.0,676.04,42.76,66.0,NSC,8.8,2.2,USD,33.69,33.69,2.2,1093.04,04/11/2024,04/12/2024,Nadia Benali,+65 995 9611,FE detail Received,Priya,4578895533,,12:30,20:30,04/25/2024,2,MET,Not Met,MET,Not Met,Not Met,MET,Not Met,04/11/2024,04/25/2024,04/11/2024,OPEN TASK
CHR001001169,Nokia Networks,Nokia Networks - Germany,Germany,Project,FEB9347637054,03/12/2024,Mar-2024,03/14/2024,03/14/2024,03/17/2024,03/15/2024,15:30,393.11,USD,393.11,2.1,0.8,03/14/2024,0.0,0.0,235.87,24.0,0.0,16.63,0.0,SGS,2.1,0.8,USD,110.38,110.38,0.8,282.73,03/14/2024,03/15/2024,Ismail Ahmed,+3 810 6089,FE detail Received,Priya,4557381214,,15:30,17:30,03/17/2024,4,MET,MET,MET,MET,MET,MET,MET,03/14/2024,03/17/2024,03/14/2024,TASK CLOSE
CHR001001170,Deutsche Telekom,Deutsche Telekom - India,India,Project,FEB4335291617,09/11/2024,Sep-2024,09/11/2024,09/11/2024,09/20/2024,09/16/2024,10:30,445.99,USD,445.99,7.3,1.9,09/11/2024,267.59,57.0,0.0,0.0,0.0,58.51,0.0,Neeco,7.3,1.9,USD,38.47,38.47,1.9,407.52,09/11/2024,09/12/2024,Ivan Petrov,+85 400 4672,FE detail Received,Deepa,4503912210,,10:30,17:30,09/20/2024,4,MET,MET,MET,MET,MET,MET,MET,09/11/2024,09/20/2024,09/11/2024,OPEN TASK
CHR001001171,Nokia Networks,Nokia Networks - Australia,Australia,Project,FEB3463637803,12/02/2024,Dec-2024,12/03/2024,12/03/2024,12/18/2024,12/13/2024,17:15,1043.06,USD,1043.06,6.6,2.9,12/03/2024,0.0,0.0,0.0,0.0,625.84,29.85,87.0,NSC,6.6,2.9,USD,23.2,23.2,2.9,1019.86,12/03/2024,12/04/2024,Rania Mostafa,+3 389 9640,FE detail Received,Renuka,4514130724,,17:15,23:15,12/18/2024,2,MET,MET,Not Met,MET,Not Met,MET,Not Met,12/03/2024,12/18/2024,12/03/2024,TASK CLOSE
CHR001001172,Deutsche Telekom,Deutsche Telekom - Kenya,Kenya,Project,FEB4620124403,07/01/2024,Jul-2024,07/03/2024,07/03/2024,07/12/2024,07/10/2024,11:45,349.82,USD,349.82,2.4,0.8,07/03/2024,0.0,0.0,209.89,24.0,0.0,34.79,0.0,SGS,2.4,0.8,USD,86.86,86.86,0.8,262.96,07/03/2024,07/04/2024,Raj Kumar,+49 925 8684,FE detail Received,Sonali,4503802982,,11:45,13:45,07/12/2024,3,MET,MET,MET,MET,Not Met,MET,MET,07/03/2024,07/12/2024,07/03/2024,TASK CLOSE
CHR001001173,Hilton Hotels,Hilton Hotels - Kenya,Kenya,BAU,FEB4367509326,06/21/2024,Jun-2024,06/22/2024,06/22/2024,06/29/2024,06/24/2024,14:15,576.05,USD,576.05,2.3,0.6,06/22/2024,0.0,0.0,345.63,18.0,0.0,35.23,0.0,SGS,2.3,0.6,USD,87.18,87.18,0.6,488.87,06/22/2024,06/23/2024,Raj Kumar,+17 280 2235,FE detail Received,Rahul,4541512466,,14:15,16:15,06/29/2024,3,MET,Not Met,Not Met,MET,MET,MET,MET,06/22/2024,06/29/2024,06/22/2024,TASK CLOSE
CHR001001174,Ericsson,Ericsson - China,China,BAU,FEB4014107105,05/15/2024,May-2024,05/17/2024,05/17/2024,05/22/2024,05/20/2024,12:30,549.76,USD,549.76,5.1,0.1,05/17/2024,0.0,0.0,329.86,3.0,0.0,47.38,0.0,SGS,5.1,0.1,USD,157.31,157.31,0.1,392.45,05/17/2024,05/18/2024,Priya Singh,+43 422 4434,FE detail Received,Supriya,4542510825,,12:30,17:30,05/22/2024,5,Not Met,MET,MET,MET,MET,MET,MET,05/17/2024,05/22/2024,05/17/2024,TASK CLOSE
CHR001001175,Hilton Hotels,Hilton Hotels - Singapore,Singapore,Project,FEB3224241469,05/18/2024,May-2024,05/20/2024,05/20/2024,06/04/2024,05/30/2024,08:15,719.63,USD,719.63,5.9,1.1,05/20/2024,431.78,33.0,0.0,0.0,0.0,33.52,0.0,Neeco,5.9,1.1,USD,47.83,47.83,1.1,671.8,05/20/2024,05/21/2024,Joel Macharia,+64 423 1746,FE detail Received,Deepa,4566716184,,08:15,13:15,06/04/2024,5,MET,MET,Not Met,Not Met,MET,MET,MET,05/20/2024,06/04/2024,05/20/2024,TASK CLOSE
CHR001001176,Deutsche Telekom,Deutsche Telekom - India,India,Project,FEB7129511050,03/08/2024,Mar-2024,03/09/2024,03/09/2024,03/14/2024,03/12/2024,11:00,446.6,USD,446.6,4.8,0.5,03/09/2024,0.0,0.0,267.96,15.0,0.0,66.47,0.0,SGS,4.8,0.5,USD,169.15,169.15,0.5,277.45,03/09/2024,03/10/2024,Priya Singh,+7 545 1142,FE detail Received,Supriya,4576275940,,11:00,15:00,03/14/2024,5,Not Met,Not Met,MET,MET,MET,MET,MET,03/09/2024,03/14/2024,03/09/2024,TASK CLOSE
CHR001001177,Airtel Africa,Airtel Africa - UAE,UAE,BAU,FEB8930416371,04/16/2024,Apr-2024,04/17/2024,04/17/2024,04/29/2024,04/25/2024,09:15,599.26,USD,599.26,2.9,0.9,04/17/2024,0.0,0.0,359.56,27.0,0.0,11.71,0.0,SGS,2.9,0.9,USD,53.1,53.1,0.9,546.16,04/17/2024,04/18/2024,Lucas Silva,+21 980 6905,FE detail Received,Sonali,4547543646,,09:15,11:15,04/29/2024,2,MET,MET,Not Met,MET,MET,MET,MET,04/17/2024,04/29/2024,04/17/2024,OPEN TASK
CHR001001178,Deutsche Telekom,Deutsche Telekom - Indonesia,Indonesia,BAU,FEB5860598325,08/27/2024,Aug-2024,08/27/2024,08/27/2024,09/08/2024,09/04/2024,14:00,752.4,USD,752.4,7.4,5.8,08/27/2024,0.0,0.0,0.0,0.0,451.44,14.11,174.0,NSC,7.4,5.8,USD,6.22,6.22,5.8,746.18,08/27/2024,08/28/2024,Lin Xiaoming,+30 867 5868,FE detail Received,Anandhy,4590460944,,14:00,21:00,09/08/2024,5,MET,MET,Not Met,Not Met,Not Met,Not Met,Not Met,08/27/2024,09/08/2024,08/27/2024,TASK CLOSE
CHR001001179,Airtel Africa,Airtel Africa - Australia,Australia,Project,FEB4761732432,03/20/2024,Mar-2024,03/22/2024,03/22/2024,03/29/2024,03/26/2024,13:30,636.61,USD,636.61,4.5,2.7,03/22/2024,381.97,81.0,0.0,0.0,0.0,22.13,0.0,Neeco,4.5,2.7,USD,44.5,44.5,2.7,592.11,03/22/2024,03/23/2024,Ali Hassan,+93 297 2789,FE detail Received,Supriya,4595245000,,13:30,17:30,03/29/2024,3,MET,Not Met,Not Met,MET,MET,MET,MET,03/22/2024,03/29/2024,03/22/2024,CANCELLED
CHR001001180,Seven For All Mankind,Seven For All Mankind - China,China,Project,FEB5202599881,03/15/2024,Mar-2024,03/17/2024,03/17/2024,03/22/2024,03/22/2024,12:00,362.6,USD,362.6,2.6,0.6,03/17/2024,0.0,0.0,217.56,18.0,0.0,29.47,0.0,SGS,2.6,0.6,USD,111.3,111.3,0.6,251.3,03/17/2024,03/18/2024,Anna Kowalski,+50 444 7006,FE detail Received,Renuka,4510840616,,12:00,14:00,03/22/2024,2,MET,MET,MET,MET,MET,Not Met,Not Met,03/17/2024,03/22/2024,03/17/2024,TASK CLOSE
CHR001001181,Seven For All Mankind,Seven For All Mankind - Germany,Germany,Project,FEB9160093747,12/28/2024,Dec-2024,12/28/2024,12/28/2024,01/11/2025,01/06/2025,16:15,532.48,USD,532.48,4.4,0.0,12/28/2024,0.0,0.0,319.49,0.0,0.0,44.33,0.0,SGS,4.4,0.0,USD,191.95,191.95,0.0,340.53,12/28/2024,12/29/2024,Priya Singh,+35 286 4379,FE detail Received,Priya,4528211997,,16:15,20:15,01/11/2025,3,MET,MET,Not Met,Not Met,MET,MET,MET,12/28/2024,01/11/2025,12/28/2024,TASK CLOSE
CHR001001182,Nokia Networks,Nokia Networks - Indonesia,Indonesia,Project,FEB7536618280,09/23/2024,Sep-2024,09/23/2024,09/23/2024,10/06/2024,10/03/2024,10:00,431.92,USD,431.92,8.6,2.2,09/23/2024,259.15,66.0,0.0,0.0,0.0,76.95,0.0,Neeco,8.6,2.2,USD,59.18,59.18,2.2,372.74,09/23/2024,09/24/2024,Yuki Tanaka,+73 782 7269,FE detail Received,Deepa,4546072417,,10:00,18:00,10/06/2024,2,Not Met,MET,Not Met,MET,MET,Not Met,MET,09/23/2024,10/06/2024,09/23/2024,TASK CLOSE
CHR001001183,Seven For All Mankind,Seven For All Mankind - UAE,UAE,Project,FEB4885050978,01/03/2024,Jan-2024,01/05/2024,01/05/2024,01/19/2024,01/15/2024,11:45,366.59,USD,366.59,2.8,0.6,01/05/2024,0.0,0.0,219.95,18.0,0.0,17.38,0.0,SGS,2.8,0.6,USD,81.44,81.44,0.6,285.15,01/05/2024,01/06/2024,Ismail Ahmed,+17 726 8804,FE detail Received,Anandhy,4536930960,,11:45,13:45,01/19/2024,1,MET,MET,MET,Not Met,MET,MET,MET,01/05/2024,01/19/2024,01/05/2024,TASK CLOSE
CHR001001184,Huawei,Huawei - UAE,UAE,BAU,FEB9484619818,11/23/2024,Nov-2024,11/25/2024,11/25/2024,11/30/2024,11/26/2024,09:15,305.56,USD,305.56,2.6,0.5,11/25/2024,0.0,0.0,183.34,15.0,0.0,34.3,0.0,SGS,2.6,0.5,USD,144.24,144.24,0.5,161.32,11/25/2024,11/26/2024,Lucas Silva,+32 710 6297,FE detail Received,Priya,4555502621,,09:15,11:15,11/30/2024,1,MET,MET,Not Met,Not Met,MET,MET,MET,11/25/2024,11/30/2024,11/25/2024,TASK CLOSE
CHR001001185,Airtel Africa,Airtel Africa - USA,USA,BAU,FEB7291512756,02/28/2024,Feb-2024,02/29/2024,02/29/2024,03/09/2024,03/06/2024,08:30,617.14,USD,617.14,13.9,2.1,02/29/2024,0.0,0.0,0.0,0.0,370.28,10.83,63.0,NSC,13.9,2.1,USD,21.7,21.7,2.1,595.44,02/29/2024,03/01/2024,Kwame Mensah,+94 386 2994,FE detail Received,Anandhy,4503223739,,08:30,21:30,03/09/2024,1,MET,MET,MET,MET,Not Met,MET,Not Met,02/29/2024,03/09/2024,02/29/2024,TASK CLOSE
CHR001001186,Airtel Africa,Airtel Africa - UAE,UAE,Project,FEB8203324176,12/15/2024,Dec-2024,12/17/2024,12/17/2024,12/23/2024,12/23/2024,14:45,567.88,USD,567.88,11.9,4.3,12/17/2024,0.0,0.0,0.0,0.0,340.73,18.96,129.0,NSC,11.9,4.3,USD,45.06,45.06,4.3,522.82,12/17/2024,12/18/2024,Nadia Benali,+23 613 8032,FE detail Received,Sonali,4514010182,,14:45,23:45,12/23/2024,5,Not Met,MET,MET,MET,Not Met,MET,MET,12/17/2024,12/23/2024,12/17/2024,TASK CLOSE
CHR001001187,Airtel Africa,Airtel Africa - India,India,Project,FEB9103109777,01/24/2024,Jan-2024,01/26/2024,01/26/2024,02/03/2024,01/31/2024,12:00,415.82,USD,415.82,2.6,0.5,01/26/2024,0.0,0.0,249.49,15.0,0.0,41.44,0.0,SGS,2.6,0.5,USD,136.1,136.1,0.5,279.72,01/26/2024,01/27/2024,Anna Kowalski,+5 552 7872,FE detail Received,Priya,4568550769,,12:00,14:00,02/03/2024,3,MET,MET,MET,Not Met,MET,MET,Not Met,01/26/2024,02/03/2024,01/26/2024,TASK CLOSE
CHR001001188,Cisco Systems,Cisco Systems - UK,UK,BAU,FEB5153299037,08/22/2024,Aug-2024,08/24/2024,08/24/2024,08/30/2024,08/27/2024,15:00,434.28,USD,434.28,3.2,0.1,08/24/2024,0.0,0.0,260.57,3.0,0.0,29.51,0.0,SGS,3.2,0.1,USD,82.49,82.49,0.1,351.79,08/24/2024,08/25/2024,Ismail Ahmed,+28 999 2794,FE detail Received,Supriya,4599392947,,15:00,18:00,08/30/2024,3,MET,MET,MET,MET,MET,MET,MET,08/24/2024,08/30/2024,08/24/2024,OPEN TASK
CHR001001189,Ericsson,Ericsson - USA,USA,Project,FEB5122677238,01/08/2024,Jan-2024,01/09/2024,01/09/2024,01/17/2024,01/17/2024,17:15,635.67,USD,635.67,5.8,2.0,01/09/2024,381.4,60.0,0.0,0.0,0.0,56.78,0.0,Neeco,5.8,2.0,USD,51.51,51.51,2.0,584.16,01/09/2024,01/10/2024,Yuki Tanaka,+93 262 8694,FE detail Received,Anandhy,4545941320,,17:15,22:15,01/17/2024,4,MET,MET,Not Met,Not Met,MET,MET,MET,01/09/2024,01/17/2024,01/09/2024,TASK CLOSE
CHR001001190,Vodafone Italia,Vodafone Italia - China,China,BAU,FEB9619600836,01/14/2024,Jan-2024,01/16/2024,01/16/2024,01/25/2024,01/22/2024,14:45,404.68,USD,404.68,4.6,0.9,01/16/2024,0.0,0.0,242.81,27.0,0.0,47.78,0.0,SGS,4.6,0.9,USD,101.06,101.06,0.9,303.62,01/16/2024,01/17/2024,Fatihaqul Ihsan,+93 974 1013,FE detail Received,Deepa,4544780993,,14:45,18:45,01/25/2024,4,Not Met,MET,MET,MET,MET,MET,MET,01/16/2024,01/25/2024,01/16/2024,TASK CLOSE
CHR001001191,Deutsche Telekom,Deutsche Telekom - China,China,BAU,FEB8457639622,02/07/2024,Feb-2024,02/07/2024,02/07/2024,02/16/2024,02/14/2024,15:45,454.67,USD,454.67,4.6,0.1,02/07/2024,0.0,0.0,272.8,3.0,0.0,66.09,0.0,SGS,4.6,0.1,USD,140.31,140.31,0.1,314.36,02/07/2024,02/08/2024,Ismail Ahmed,+55 145 1407,FE detail Received,Supriya,4536554970,,15:45,19:45,02/16/2024,4,MET,MET,MET,Not Met,MET,MET,Not Met,02/07/2024,02/16/2024,02/07/2024,OPEN TASK
CHR001001192,Huawei,Huawei - India,India,Project,FEB9616611951,02/10/2024,Feb-2024,02/12/2024,02/12/2024,02/22/2024,02/20/2024,16:45,416.26,USD,416.26,5.6,0.3,02/12/2024,0.0,0.0,249.76,9.0,0.0,32.75,0.0,SGS,5.6,0.3,USD,107.24,107.24,0.3,309.02,02/12/2024,02/13/2024,Ismail Ahmed,+48 953 9218,FE detail Received,Supriya,4557590483,,16:45,21:45,02/22/2024,1,MET,MET,MET,MET,MET,MET,MET,02/12/2024,02/22/2024,02/12/2024,OPEN TASK
CHR001001193,Nokia Networks,Nokia Networks - Indonesia,Indonesia,BAU,FEB1585631527,09/16/2024,Sep-2024,09/17/2024,09/17/2024,09/26/2024,09/21/2024,10:00,520.2,USD,520.2,2.3,0.1,09/17/2024,0.0,0.0,312.12,3.0,0.0,59.96,0.0,SGS,2.3,0.1,USD,152.91,152.91,0.1,367.29,09/17/2024,09/18/2024,Chen Wei,+74 990 9587,FE detail Received,Deepa,4521369484,,10:00,12:00,09/26/2024,1,MET,Not Met,MET,MET,MET,MET,MET,09/17/2024,09/26/2024,09/17/2024,TASK CLOSE
CHR001001194,Vodafone Italia,Vodafone Italia - Indonesia,Indonesia,Project,FEB5325316938,05/28/2024,May-2024,05/30/2024,05/30/2024,06/08/2024,06/04/2024,15:45,425.97,USD,425.97,3.0,0.8,05/30/2024,0.0,0.0,255.58,24.0,0.0,32.1,0.0,SGS,3.0,0.8,USD,89.89,89.89,0.8,336.08,05/30/2024,05/31/2024,Raj Kumar,+71 703 4779,FE detail Received,Priya,4511343943,,15:45,18:45,06/08/2024,1,MET,Not Met,MET,MET,MET,Not Met,MET,05/30/2024,06/08/2024,05/30/2024,OPEN TASK
CHR001001195,Cisco Systems,Cisco Systems - USA,USA,Project,FEB6630062652,07/09/2024,Jul-2024,07/10/2024,07/10/2024,07/20/2024,07/17/2024,18:15,789.07,USD,789.07,6.4,1.5,07/10/2024,473.44,45.0,0.0,0.0,0.0,71.63,0.0,Neeco,6.4,1.5,USD,94.27,94.27,1.5,694.8,07/10/2024,07/11/2024,Sophie Martin,+24 172 9044,FE detail Received,Sonali,4508324593,,18:15,23:15,07/20/2024,3,MET,MET,MET,MET,MET,MET,MET,07/10/2024,07/20/2024,07/10/2024,OPEN TASK
CHR001001196,Seven For All Mankind,Seven For All Mankind - USA,USA,BAU,FEB8239472780,08/27/2024,Aug-2024,08/28/2024,08/28/2024,09/07/2024,09/02/2024,17:45,801.79,USD,801.79,8.8,2.7,08/28/2024,0.0,0.0,0.0,0.0,481.07,12.43,81.0,NSC,8.8,2.7,USD,30.37,30.37,2.7,771.42,08/28/2024,08/29/2024,Kwame Mensah,+49 919 8847,FE detail Received,Anandhy,4540975321,,17:45,23:45,09/07/2024,4,Not Met,MET,MET,MET,Not Met,Not Met,Not Met,08/28/2024,09/07/2024,08/28/2024,TASK CLOSE
CHR001001197,Vodafone Italia,Vodafone Italia - China,China,BAU,FEB7015031585,04/09/2024,Apr-2024,04/09/2024,04/09/2024,04/23/2024,04/18/2024,16:30,569.33,USD,569.33,2.8,0.6,04/09/2024,0.0,0.0,341.6,18.0,0.0,27.61,0.0,SGS,2.8,0.6,USD,170.15,170.15,0.6,399.18,04/09/2024,04/10/2024,Chen Wei,+69 431 6621,FE detail Received,Priya,4566860919,,16:30,18:30,04/23/2024,3,MET,MET,MET,MET,MET,MET,MET,04/09/2024,04/23/2024,04/09/2024,OPEN TASK
CHR001001198,Deutsche Telekom,Deutsche Telekom - Kenya,Kenya,BAU,FEB3820637378,04/08/2024,Apr-2024,04/09/2024,04/09/2024,04/22/2024,04/19/2024,11:45,512.25,USD,512.25,5.7,0.3,04/09/2024,0.0,0.0,307.35,9.0,0.0,32.97,0.0,SGS,5.7,0.3,USD,181.95,181.95,0.3,330.3,04/09/2024,04/10/2024,Priya Singh,+51 534 8078,FE detail Received,Anandhy,4588187769,,11:45,16:45,04/22/2024,2,Not Met,MET,Not Met,MET,Not Met,MET,MET,04/09/2024,04/22/2024,04/09/2024,CANCELLED
CHR001001199,Deutsche Telekom,Deutsche Telekom - UK,UK,Project,FEB8991695305,02/04/2024,Feb-2024,02/05/2024,02/05/2024,02/15/2024,02/14/2024,14:15,1132.77,USD,1132.77,9.3,4.7,02/05/2024,0.0,0.0,0.0,0.0,679.66,75.4,141.0,NSC,9.3,4.7,USD,38.75,38.75,4.7,1094.02,02/05/2024,02/06/2024,Kwame Mensah,+40 749 8709,FE detail Received,Supriya,4594446493,,14:15,23:15,02/15/2024,2,MET,MET,Not Met,Not Met,Not Met,Not Met,Not Met,02/05/2024,02/15/2024,02/05/2024,CANCELLED
